20.11.24-22:00:00;2;0.519000;231.500000;6351.672852;6683.699219;299.751007;146.751999;20.11.24-21:54:58;6199.275879
20.11.24-22:10:00;2;0.607000;229.399994;6351.672852;6683.791016;299.751007;146.751999;20.11.24-22:09:58;6199.275879
20.11.24-22:20:00;2;0.237000;230.199997;6351.672852;6683.842773;299.751007;146.751999;20.11.24-22:19:58;6199.275879
20.11.24-22:30:00;2;0.186000;231.000000;6351.672852;6683.878906;299.751007;146.751999;20.11.24-22:25:02;6199.275879
20.11.24-22:40:00;2;0.185000;230.100006;6351.672852;6683.919922;299.751007;146.751999;20.11.24-22:35:05;6199.275879
20.11.24-22:50:00;2;0.231000;232.000000;6351.672852;6683.951172;299.751007;146.751999;20.11.24-22:46:37;6199.275879
20.11.24-23:00:00;2;0.221000;231.300003;6351.672852;6683.991211;299.751007;146.751999;20.11.24-22:54:59;6199.275879
20.11.24-23:10:00;2;0.218000;231.800003;6351.672852;6684.027832;299.751007;146.751999;20.11.24-23:05:03;6199.275879
20.11.24-23:20:00;2;0.356000;233.600006;6351.672852;6684.073242;299.751007;146.751999;20.11.24-23:15:27;6199.275879
20.11.24-23:30:00;2;0.245000;231.600006;6351.672852;6684.119141;299.751007;146.751999;20.11.24-23:24:59;6199.275879
20.11.24-23:40:00;2;0.162000;232.500000;6351.672852;6684.154785;299.751007;146.751999;20.11.24-23:35:04;6199.275879
20.11.24-23:50:00;2;0.167000;232.699997;6351.672852;6684.182129;299.751007;146.751999;20.11.24-23:46:29;6199.275879
21.11.24-00:00:00;2;0.199000;233.800003;6351.672852;6684.212891;299.751007;146.751999;20.11.24-23:54:59;6199.275879
21.11.24-00:10:00;2;0.203000;232.300003;6351.672852;6684.255859;299.751007;146.751999;21.11.24-00:05:04;6199.275879
21.11.24-00:20:00;2;0.204000;234.000000;6351.672852;6684.290039;299.751007;146.751999;21.11.24-00:15:17;6199.275879
21.11.24-00:30:00;2;0.223000;234.399994;6351.672852;6684.326172;299.751007;146.751999;21.11.24-00:25:07;6199.275879
21.11.24-00:40:00;2;0.204000;234.100006;6351.672852;6684.359863;299.751007;146.751999;21.11.24-00:35:00;6199.275879
21.11.24-00:50:00;2;0.168000;235.300003;6351.672852;6684.393066;299.751007;146.751999;21.11.24-00:46:25;6199.275879
21.11.24-01:00:00;2;0.182000;233.899994;6351.672852;6684.432129;299.751007;146.751999;21.11.24-00:55:03;6199.275879
21.11.24-01:10:00;2;0.158000;234.699997;6351.672852;6684.459961;299.751007;146.751999;21.11.24-01:05:01;6199.275879
21.11.24-01:20:00;2;0.199000;233.600006;6351.672852;6684.490234;299.751007;146.751999;21.11.24-01:15:41;6199.275879
21.11.24-01:30:00;2;0.219000;234.699997;6351.672852;6684.523926;299.751007;146.751999;21.11.24-01:25:03;6199.275879
21.11.24-01:40:00;2;0.197000;233.800003;6351.672852;6684.559082;299.751007;146.751999;21.11.24-01:35:02;6199.275879
21.11.24-01:50:00;2;0.238000;234.100006;6351.672852;6684.604980;299.751007;146.751999;21.11.24-01:45:59;6199.275879
21.11.24-02:00:00;2;0.215000;234.699997;6351.672852;6684.645020;299.751007;146.751999;21.11.24-01:55:02;6199.275879
21.11.24-02:10:00;2;0.164000;235.699997;6351.672852;6684.676758;299.751007;146.751999;21.11.24-02:05:06;6199.275879
21.11.24-02:20:00;2;0.157000;234.100006;6351.672852;6684.703125;299.751007;146.751999;21.11.24-02:16:21;6199.275879
21.11.24-02:30:00;2;0.200000;235.600006;6351.672852;6684.732910;299.751007;146.751999;21.11.24-02:25:00;6199.275879
21.11.24-02:40:00;2;0.201000;237.199997;6351.672852;6684.778809;299.751007;146.751999;21.11.24-02:35:05;6199.275879
21.11.24-02:50:00;2;0.209000;237.899994;6351.672852;6684.812012;299.751007;146.751999;21.11.24-02:45:17;6199.275879
21.11.24-03:00:00;2;0.205000;234.300003;6351.672852;6684.847168;299.751007;146.751999;21.11.24-02:55:02;6199.275879
21.11.24-03:10:00;2;0.156000;234.500000;6351.672852;6684.882812;299.751007;146.751999;21.11.24-03:05:05;6199.275879
21.11.24-03:20:00;2;0.166000;234.199997;6351.672852;6684.910156;299.751007;146.751999;21.11.24-03:15:29;6199.275879
21.11.24-03:30:00;2;0.157000;234.199997;6351.672852;6684.946777;299.751007;146.751999;21.11.24-03:25:00;6199.275879
21.11.24-03:40:00;2;0.224000;234.300003;6351.672852;6684.979004;299.751007;146.751999;21.11.24-03:35:01;6199.275879
21.11.24-03:50:00;2;0.205000;235.199997;6351.672852;6685.014160;299.751007;146.751999;21.11.24-03:46:15;6199.275879
21.11.24-04:00:00;2;0.206000;234.300003;6351.672852;6685.047852;299.751007;146.751999;21.11.24-03:55:01;6199.275879
